Func_id	Func_name	Cen01	Cen03	Cen04	Cen05	Cen06	Cen07	Cen10	Cen12	Cen14	Cen15	Cen16	Cen17
COG3314	"Uncharacterized membrane protein YjiH, contains nucleoside recognition GATE domain"	23	40	27	28	19	30	33	8	13	7	33	30
COG3315	O-Methyltransferase involved in polyketide biosynthesis	1761	2147	1945	2106	1607	1686	982	505	914	741	1954	1952
COG3316	Transposase (or an inactivated derivative)	1505	1247	1750	1455	814	1082	400	185	303	271	826	1304
COG3317	Uncharacterized lipoprotein	207	252	288	236	197	238	63	52	68	90	224	334
COG3318	"Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif"	625	805	846	851	596	671	251	244	301	254	718	710
COG3319	Thioesterase domain of type I polyketide synthase or non-ribosomal peptide synthetase	1615	2206	2283	2444	1643	1797	389	483	603	651	1631	1892
COG3320	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs	1530	1949	1873	1942	1346	1443	532	366	562	562	1362	1752
COG3321	Acyl transferase domain in polyketide synthase (PKS) enzymes	10848	12116	12797	11028	10173	9746	3505	2989	4128	4261	10201	10978
COG3322	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)	188	373	285	366	207	217	45	50	57	84	197	231
COG3323	Uncharacterized protein	198	309	270	252	258	322	116	77	137	130	308	371
COG3324	Predicted enzyme related to lactoylglutathione lyase	5014	7011	6686	6506	4646	5031	1714	1348	2369	1781	5554	7607
COG3325	"Chitinase, GH18 family"	1193	1267	1188	1245	1122	1074	431	300	411	482	972	1151
COG3326	"Uncharacterized membrane protein YsdA, DUF1294 family"	62	83	75	56	55	55	12	10	15	18	68	108
COG3327	DNA-binding transcriptional regulator PaaX (phenylacetic acid degradation)	795	949	904	810	512	620	439	192	361	335	876	796
COG3328	Transposase (or an inactivated derivative)	3979	3170	4273	4002	2352	3122	2154	1332	1979	1685	3075	3153
COG3329	Uncharacterized conserved protein	146	127	190	156	175	212	46	63	61	76	161	150
COG3330	Uncharacterized conserved protein	205	323	295	260	220	214	49	74	87	86	243	300
COG3331	"Penicillin-binding protein-related factor A, putative recombinase"	16	20	23	13	13	20	19	3	8	6	26	33
COG3332	"Uncharacterized conserved protein, contains NRDE domain"	407	611	554	528	430	476	133	144	162	185	373	590
COG3333	TctA family transporter	732	1274	1075	1036	968	1211	365	297	433	532	1568	2605
COG3334	"Flagellar motility protein MotE, a chaperone for MotC folding"	97	170	141	168	128	139	69	78	70	66	183	85
COG3335	Transposase	1594	1324	1623	1596	1037	1007	489	396	583	468	1049	1064
COG3336	Cytochrome c oxidase assembly factor CtaG	1806	2104	2064	1894	1461	1629	1228	690	1358	1021	2431	1656
COG3337	"CRISPR/Cas system CMR-associated protein Cmr5, small subunit"	32	34	53	36	36	30	64	67	85	69	65	19
COG3338	Carbonic anhydrase	285	633	581	678	367	418	67	96	99	111	286	659
COG3339	"Uncharacterized membrane protein YkvA, DUF1232 family"	288	377	374	252	217	278	84	112	157	166	505	738
COG3340	Peptidase E	678	831	826	756	499	628	302	137	332	244	739	955
COG3341	"RNase HI-related protein, contains viroplasmin and RNaseH domains"	46	67	38	45	43	49	12	16	20	14	61	57
COG3342	"Uncharacterized conserved protein, Ntn-hydrolase superfamily"	909	1235	1331	1005	837	952	410	289	482	440	1152	1833
COG3343	"DNA-directed RNA polymerase, delta subunit"	39	47	36	43	31	41	23	20	20	18	66	30
COG3344	Retron-type reverse transcriptase	3503	2712	4206	3533	1729	2545	610	550	856	688	1614	2693
COG3345	Alpha-galactosidase	2107	2625	2419	2628	1697	1991	989	689	942	843	2004	1985
COG3346	Cytochrome oxidase assembly protein ShyY1	607	924	848	862	727	804	332	221	259	297	693	1048
COG3347	"Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase"	1695	2618	2407	2467	1609	1935	739	552	802	753	1681	2302
COG3349	"Uncharacterized conserved protein, contains NAD-binding domain and a Fe-S cluster"	1907	2510	2487	2391	1859	1909	836	626	919	844	2005	2369
COG3350	"Uncharacterized conserved protein, YHS domain"	1223	1327	1562	1324	921	1102	395	421	631	502	1566	1508
COG3351	Archaellum component FlaD/FlaE	17	14	22	29	12	17	7	4	8	10	12	28
COG3352	Archaellum component FlaC	8	14	7	7	6	9	6	5	5	4	9	5
COG3353	"Archaellum component FlaF, FlaF/FlaG flagellin family"	9	26	25	21	3	13	6	4	6	8	21	21
COG3354	"Archaellum component FlaG, FlaF/FlaG flagellin family"	26	27	23	25	22	23	6	7	8	8	26	38
COG3355	Predicted transcriptional regulator	415	445	446	415	292	318	186	108	197	166	415	454
COG3356	"Predicted membrane-associated lipid hydrolase, neutral ceramidase superfamily"	168	209	276	293	172	211	81	72	108	87	258	187
COG3357	Predicted transcriptional regulator containing an HTH domain fused to a Zn-ribbon	63	64	85	56	42	42	19	22	42	28	87	111
COG3358	"Uncharacterized conserved protein, DUF1684 family"	803	937	987	940	652	713	186	160	271	273	623	1242
COG3359	"Uncharacterized conserved protein YprB, contains RNaseH-like and TPR domains"	552	669	807	741	422	535	156	176	263	248	521	771
COG3360	Flavin-binding protein dodecin	535	567	649	541	307	433	198	129	211	187	562	906
COG3361	"Uncharacterized protein YqjF, DUF2071 family"	689	887	912	791	613	625	314	237	485	350	825	1061
COG3363	Archaeal IMP cyclohydrolase	23	27	22	30	10	16	5	5	11	5	25	28
COG3364	"Predicted  nucleic acid-binding protein, contains Zn-ribbon domain"	57	46	51	44	36	49	16	11	17	12	55	51
COG3365	Uncharacterized protein	12	12	19	10	6	16	2	4	7	2	10	20
COG3366	Uncharacterized protein	16	18	19	16	17	20	10	8	5	10	24	27
COG3367	"Uncharacterized conserved protein, NAD-dependent epimerase/dehydratase family"	601	768	786	599	484	614	179	190	297	236	594	873
COG3368	Predicted permease	36	35	42	43	35	20	22	19	17	12	35	34
COG3369	"Uncharacterized protein, contains Zn-finger domain of CDGSH type"	638	927	949	972	567	651	276	260	296	284	721	756
COG3370	Uncharacterized protein	9	7	13	16	5	8	12	4	5	6	12	12
COG3371	Uncharacterized membrane protein	110	96	118	119	58	104	69	36	55	35	96	75
COG3372	"Predicted nuclease of restriction endonuclease-like (RecB) superfamily, implicated in nucleotide excision repair"	548	463	566	398	433	398	144	197	282	269	449	414
COG3373	"Predicted transcriptional regulator, contains HTH domain"	24	20	18	20	10	22	5	7	9	7	18	26
COG3374	Uncharacterized membrane protein	12	18	10	25	16	14	29	13	9	14	29	19
COG3375	"Predicted acetyltransferase, GNAT superfamily"	680	875	1025	979	586	747	285	202	334	282	712	939
COG3376	High-affinity nickel permease	1278	1658	1736	1670	1094	1270	752	456	714	598	1246	967
COG3377	"Uncharacterized protein YunC, DUF1805 family"	29	39	39	43	28	41	26	8	16	11	34	48
COG3378	Phage- or plasmid-associated DNA primase	1813	2340	2933	2599	1553	2096	409	464	570	644	1642	2638
COG3379	"Predicted phosphohydrolase or phosphomutase, AlkP superfamily"	1767	2423	2712	2388	1676	1893	530	600	989	853	2037	3420
COG3380	Predicted NAD/FAD-dependent oxidoreductase	251	231	246	214	183	215	123	91	113	89	183	269
COG3381	Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation	131	107	138	83	65	89	70	32	46	58	166	244
COG3382	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)	508	444	555	474	385	402	191	149	272	217	496	495
COG3383	Predicted molibdopterin-dependent oxidoreductase YjgC	7822	9436	10791	9557	6699	7996	3147	2650	3942	3515	7994	10126
COG3384	"Aromatic ring-opening dioxygenase, catalytic subunit, LigB family"	1393	2007	1932	2028	1520	1677	581	547	632	705	1588	1770
COG3385	IS4 transposase	207	223	307	297	160	191	50	69	69	56	154	245
COG3386	Sugar lactone lactonase YvrE	9166	14400	13418	13390	10097	10887	3049	2962	3930	3955	9699	13037
COG3387	"Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family"	7000	8957	9460	8535	6156	7509	3900	2445	4176	3325	7720	6968
COG3388	Predicted transcriptional regulator	16	19	21	24	11	5	12	1	3	4	14	11
COG3389	"Presenilin-like membrane protease, A22 family"	25	34	46	80	28	39	19	13	14	16	53	32
COG3390	Replication protein A (RPA) family protein	39	55	50	57	41	39	11	14	20	11	33	45
COG3391	DNA-binding beta-propeller fold protein YncE	9910	14020	14919	14518	9595	11010	2788	3299	4614	3825	10588	12441
COG3392	Adenine-specific DNA methylase	323	469	387	484	293	364	118	107	145	115	270	364
COG3393	"Predicted acetyltransferase, GNAT family"	1269	1488	1464	1296	1048	1053	605	330	633	535	1417	1689
COG3394	"Predicted glycoside hydrolase or deacetylase ChbG, UPF0249 family"	1552	2176	2374	2216	1556	1821	532	511	711	691	1519	1973
COG3395	"Uncharacterized conserved protein YgbK, DUF1537 family"	815	1132	921	996	799	912	574	301	388	376	870	1161
COG3396	"1,2-phenylacetyl-CoA epoxidase, catalytic subunit"	1453	1637	1913	1552	1146	1448	796	525	836	747	1796	1887
COG3397	"Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains"	74	61	66	56	53	54	19	20	26	37	101	73
COG3398	"Predicted transcriptional regulator, containsd two HTH domains"	176	190	239	208	142	183	91	58	103	127	357	164
COG3399	Uncharacterized protein	20	16	18	9	6	17	12	9	11	9	18	13
COG3400	Uncharacterized protein	94	86	94	100	74	82	19	21	42	41	66	107
COG3401	Fibronectin type 3 domain	871	1399	1270	1258	834	995	220	283	407	334	1057	1063
COG3402	"Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain"	124	223	179	193	116	146	118	42	92	63	202	200
COG3403	"Uncharacterized protein YcgG, contains conserved FPC and CPF motifs"	89	100	124	129	109	95	67	43	51	42	123	97
COG3404	Formiminotetrahydrofolate cyclodeaminase	809	1021	1213	1014	584	770	220	181	415	313	840	1172
COG3405	"Endo-1,4-beta-D-glucanase Y"	396	636	540	628	428	473	234	125	191	153	442	445
COG3407	Mevalonate pyrophosphate decarboxylase	334	443	468	508	341	397	95	112	129	145	348	402
COG3408	"Glycogen debranching enzyme (alpha-1,6-glucosidase)"	5225	6668	7405	5972	4909	5669	2172	2169	3409	2864	5981	6315
COG3409	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases	1154	1661	1532	1396	1070	1236	670	455	703	591	2095	2382
COG3410	"Uncharacterized protein, DUF2075 family"	150	141	197	209	118	143	62	43	56	58	130	203
COG3411	(2Fe-2S) ferredoxin	464	637	603	573	469	541	113	203	217	234	607	564
COG3412	PTS-EIIA-like component DhaM of the dihydroxyacetone kinase DhaKLM complex	274	167	249	192	141	136	88	66	88	83	170	263
COG3413	"Predicted DNA binding protein, contains HTH domain"	200	226	251	246	152	185	106	76	91	99	208	174
COG3414	"Phosphotransferase system, galactitol-specific IIB component"	14	17	24	18	12	21	13	5	7	8	28	16
COG3415	Transposase	3044	2585	3400	3381	1948	2167	984	797	1139	984	2408	2402
COG3416	Uncharacterized protein	428	558	435	533	498	447	317	230	233	228	566	340
COG3417	"Outer membrane lipoprotein LpoB, binds and activates PBP1b"	183	246	237	228	156	161	63	55	79	70	243	299
COG3418	Flagellar biosynthesis/type III secretory pathway chaperone	32	58	37	50	42	40	20	13	14	19	46	20
COG3419	"Tfp pilus assembly protein, tip-associated adhesin PilY1"	616	813	787	749	553	629	136	170	164	257	550	1029
COG3420	"Nitrous oxidase accessory protein NosD, contains tandem CASH domains"	466	582	645	474	480	524	254	215	334	325	1006	1262
COG3421	Uncharacterized protein	274	231	272	302	157	196	74	46	96	77	164	220
COG3422	"Uncharacterized conserved protein YegP, UPF0339 family"	134	143	97	80	86	95	45	18	49	71	205	365
COG3423	"Predicted transcriptional regulator, lambda repressor-like DNA-binding domain"	94	66	67	65	50	44	22	29	16	24	50	21
COG3424	Predicted naringenin-chalcone synthase	1709	2540	2643	2615	1684	1925	722	512	696	731	1513	1801
COG3425	3-hydroxy-3-methylglutaryl CoA synthase	787	1044	987	1019	694	843	200	223	281	284	746	947
COG3426	Butyrate kinase	163	241	276	315	156	189	50	46	86	76	146	137
COG3427	Carbon monoxide dehydrogenase subunit G	1451	1738	1856	1545	1241	1428	753	553	939	742	1813	1803
COG3428	"Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain"	678	946	776	858	529	657	344	194	366	270	929	985
COG3429	"Glucose-6-phosphate dehydrogenase assembly protein OpcA, contains a peptidoglycan-binding domain"	575	614	633	544	431	490	291	218	390	273	742	608
COG3430	"Archaeal flagellin (archaellin), FlaG/FlaF family"	34	46	51	62	23	24	24	16	23	21	55	29
COG3431	"Uncharacterized membrane protein, DUF373 family"	45	59	59	49	59	37	37	37	35	40	74	50
COG3432	Predicted transcriptional regulator	107	158	372	298	100	272	206	153	188	182	279	103
COG3433	Aryl carrier domain	193	172	185	162	135	167	69	56	64	66	193	179
COG3434	"c-di-GMP-related signal transduction protein, contains EAL and HDOD domains"	857	1502	1320	1886	1125	1174	409	246	429	420	1004	977
COG3435	"Gentisate 1,2-dioxygenase"	1503	2352	2262	2186	1544	1881	742	648	1003	886	2585	2232
COG3436	Transposase	1704	1778	2253	2608	1321	1640	467	543	542	543	1196	1204
COG3437	"Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains"	7126	9716	9607	8933	6511	7750	1731	2064	3290	3044	7390	9413
COG3439	"Uncharacterized conserved protein, DUF302 family"	877	1234	1277	1375	788	813	391	259	292	256	605	510
COG3440	Predicted restriction endonuclease	750	772	868	809	469	585	254	150	291	241	677	835
COG3442	Glutamine amidotransferase related to the GATase domain of CobQ	714	674	775	583	432	557	403	236	407	310	753	579
COG3443	Periplasmic Zn/Cd-binding protein ZinT	35	34	51	24	21	51	12	5	10	9	22	41
COG3444	"Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB"	125	122	156	111	83	114	30	21	47	50	115	206
COG3445	Autonomous glycyl radical cofactor GrcA	22	25	22	37	12	14	3	7	4	5	19	26
COG3447	Integral membrane sensor domain MASE1	648	1000	1092	859	556	729	73	149	177	183	776	1901
COG3448	CBS-domain-containing membrane protein	1624	1842	2087	1713	1439	1630	744	663	911	918	1959	1928
COG3449	DNA gyrase inhibitor GyrI	231	375	337	356	357	286	50	71	109	107	238	318
COG3450	Predicted enzyme of the cupin superfamily	438	631	521	566	455	484	120	136	148	167	412	503
COG3451	"Type IV secretory pathway, VirB4 component"	4583	4470	5299	5632	3344	4248	1816	1404	1689	1427	3684	2515
COG3452	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)	117	237	177	196	137	159	19	28	45	50	149	171
COG3453	"Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family"	345	641	554	494	379	456	130	129	173	190	427	797
COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM	498	614	582	638	541	480	265	162	165	244	362	465
COG3455	Type VI protein secretion system component VasF	437	685	639	710	495	538	173	116	165	175	398	534
COG3456	"Predicted component of the type VI protein secretion system, contains a FHA domain"	888	1188	994	1019	887	831	298	346	404	367	970	996
COG3457	Predicted amino acid racemase	157	172	186	176	102	169	51	38	72	42	122	166
COG3458	Cephalosporin-C deacetylase or related acetyl esterase	1676	2219	1967	1842	1527	1655	604	481	799	694	1646	2411
COG3459	Cellobiose phosphorylase	3394	6061	5475	5856	3878	4480	589	733	995	1195	2762	7178
COG3460	"1,2-phenylacetyl-CoA epoxidase, PaaB subunit"	226	247	245	216	175	219	134	68	130	125	284	288
COG3461	Uncharacterized protein	198	194	212	168	152	183	119	80	138	106	290	271
COG3462	Uncharacterized membrane protein	526	327	564	396	241	343	193	180	234	200	603	364
COG3463	Uncharacterized membrane protein	985	750	1001	774	578	764	347	334	463	367	898	906
COG3464	Transposase	3163	1995	2983	2753	1498	1933	867	738	1120	854	1780	1621
COG3465	Uncharacterized protein YwgA	81	70	109	121	59	74	31	29	31	47	85	52
COG3466	Putative transposon-encoded protein	2	1	4	1	2	4	3	0	0	0	2	2
COG3467	"Nitroimidazol reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily"	1954	2086	2404	1975	1405	1675	805	633	936	796	2088	2012
COG3468	"Type V secretory pathway, adhesin AidA"	52	74	71	49	69	53	24	15	11	18	44	78
COG3469	Chitinase	371	326	299	344	254	304	139	141	135	142	345	233
COG3470	Uncharacterized protein probably involved in high-affinity Fe2+ transport	74	150	136	120	123	109	69	49	63	63	126	84
COG3471	Predicted secreted (periplasmic) protein	52	76	64	77	56	43	20	18	12	25	58	85
COG3472	Uncharacterized protein	581	479	616	622	278	412	137	110	181	165	401	550
COG3473	Maleate cis-trans isomerase	880	1481	1212	1186	959	1191	395	312	405	461	1298	1376
COG3474	Cytochrome c2	2199	3145	3261	3266	2572	2667	771	855	1110	1137	2925	2759
COG3475	Phosphorylcholine metabolism protein LicD	39	96	66	83	59	90	23	23	25	25	66	59
COG3476	Tryptophan-rich sensory protein (mitochondrial benzodiazepine receptor homolog)	287	390	373	350	410	391	237	149	172	212	395	325
COG3477	"Uncharacterized membrane protein YagU, involved in acid resistance, DUF1440 family"	131	139	155	122	136	162	143	77	143	108	313	142
COG3478	"Predicted nucleic-acid-binding protein, contains Zn-ribbon domain"	16	14	13	16	13	17	5	7	9	10	20	14
COG3479	Phenolic acid decarboxylase	39	60	56	62	32	52	16	18	11	22	50	41
COG3480	Predicted secreted protein containing a PDZ domain	569	828	776	683	465	576	350	169	390	292	810	981
COG3481	"3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily"	878	1201	1203	1227	864	959	363	280	512	395	1000	910
COG3482	Uncharacterized protein	235	290	302	300	206	214	90	66	98	81	207	287
COG3483	"Tryptophan 2,3-dioxygenase (vermilion)"	1069	1231	1385	1150	889	970	393	324	493	490	989	1525
COG3484	Predicted proteasome-type protease	458	795	669	677	543	535	168	120	163	171	465	657
COG3485	"Protocatechuate 3,4-dioxygenase beta subunit"	3903	6078	6453	6333	4333	4920	1752	1454	2181	1841	4675	7056
COG3486	Lysine/ornithine N-monooxygenase	528	493	513	508	363	367	162	106	131	156	383	467
COG3487	Uncharacterized iron-regulated protein	136	192	185	144	133	141	42	36	45	56	154	319
COG3488	"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family"	1829	2604	2936	2416	1890	1943	244	442	609	694	1668	3454
COG3489	Predicted periplasmic lipoprotein	59	80	81	69	68	69	15	21	25	25	84	157
COG3490	Uncharacterized protein	200	296	259	220	210	223	54	67	79	99	248	416
COG3491	Isopenicillin N synthase and related dioxygenases	1660	2382	1668	2106	1824	1592	500	423	425	618	1269	1589
COG3492	Uncharacterized protein	89	156	141	142	149	119	47	65	47	68	154	111
COG3493	Na+/citrate or Na+/malate symporter	235	296	302	260	183	254	54	73	71	92	188	200
COG3494	"Uncharacterized conserved protein, DUF1009 family"	1097	1789	1766	1801	1228	1347	415	415	548	510	1165	1433
COG3495	Uncharacterized protein	86	154	118	129	145	109	24	45	58	61	163	131
COG3496	"Uncharacterized conserved protein, DUF1365 family"	598	878	603	756	822	644	286	172	214	282	503	623
COG3497	Phage tail sheath protein FI	1123	1151	1427	1095	846	940	313	238	370	403	923	2095
